row_id	gene_id	GeneID	Chr	Length	Symbol	type_of_gene
20314	39207	100507436	6	2700	MICA	protein-coding
20315	8737	10866	6	2539	HCP5	miscRNA
20316	22718	352961	6	1180	HCG26	miscRNA
20317	3528	4277	6	2483	MICB	protein-coding
20318	24634	401250	6	709	MCCD1	protein-coding
20319	6429	7919	6	2133	DDX39B	protein-coding
20320	28647	692233	6	76	SNORD117	snoRNA
20321	28616	692199	6	78	SNORD84	snoRNA
20322	443	534	6	1594	ATP6V1G2	protein-coding
20323	3911	4795	6	1606	NFKBIL1	protein-coding
20324	3342	4049	6	1590	LTA	protein-coding
20325	5874	7124	6	1669	TNF	protein-coding
20326	3343	4050	6	894	LTB	protein-coding
20327	6444	7940	6	894	LST1	protein-coding
20328	20831	259197	6	1224	NCR3	protein-coding
20329	168	199	6	1552	AIF1	protein-coding
20330	6426	7916	6	6914	PRRC2A	protein-coding
20331	28541	677820	6	132	SNORA38	snoRNA
20332	6427	7917	6	3963	BAG6	protein-coding
20333	13403	55937	6	761	APOM	protein-coding
20334	14136	57827	6	2475	C6orf47	protein-coding
20335	6428	7918	6	1897	GPANK1	protein-coding
20336	1208	1460	6	1128	CSNK2B	protein-coding
20337	14176	58496	6	774	LY6G5B	protein-coding
20338	15522	80741	6	726	LY6G5C	protein-coding
20339	6430	7920	6	2481	ABHD16A	protein-coding
20340	20832	259215	6	898	LY6G6F	protein-coding
20341	14834	79136	6	792	LY6G6E	pseudo
20342	14200	58530	6	402	LY6G6D	protein-coding
20343	15521	80740	6	880	LY6G6C	protein-coding
20344	15520	80739	6	870	C6orf25	protein-coding
20345	9735	23564	6	1331	DDAH2	protein-coding
20346	994	1192	6	1251	CLIC1	protein-coding
20347	3649	4439	6	2992	MSH5	protein-coding
20348	24635	401251	6	915	SAPCD1	protein-coding
20349	15519	80737	6	2914	VWA7	protein-coding
20350	6116	7407	6	4294	VARS	protein-coding
20351	14129	57819	6	858	LSM2	protein-coding
20352	2753	3305	6	2537	HSPA1L	protein-coding
20353	2751	3303	6	2429	HSPA1A	protein-coding
20354	2752	3304	6	2520	HSPA1B	protein-coding
20355	11661	50854	6	842	C6orf48	protein-coding
20356	10435	26801	6	64	SNORD48	snoRNA
20357	10431	26797	6	64	SNORD52	snoRNA
20358	3885	4758	6	2071	NEU1	protein-coding
20359	15518	80736	6	2743	SLC44A4	protein-coding
20360	8785	10919	6	3968	EHMT2	protein-coding
20361	20407	221527	6	1865	ZBTB12	protein-coding
20362	592	717	6	2838	C2	protein-coding
20363	516	629	6	2627	CFB	protein-coding
20364	6440	7936	6	1561	NELFE	protein-coding
20365	35298	100302242	6	102	MIR1236	miscRNA
20366	5315	6499	6	4170	SKIV2L	protein-coding
20367	1474	1797	6	1590	DOM3Z	protein-coding
20368	7098	8859	6	1817	STK19	protein-coding
20369	595	720	6	5426	C4A	protein-coding
20370	5894	7146	6	2783	TNXA	pseudo
20371	596	721	6	5427	C4B	protein-coding
20372	1316	1589	6	2114	CYP21A2	protein-coding
20373	5895	7148	6	13927	TNXB	protein-coding
20374	1145	1388	6	2619	ATF6B	protein-coding
20375	14347	63943	6	1344	FKBPL	protein-coding
20376	15569	80863	6	1896	PRRT1	protein-coding
20377	39266	100507547	6	1132	LOC100507547	miscRNA
20378	7478	9374	6	2315	PPT2	protein-coding
20379	15570	80864	6	1269	EGFL8	protein-coding
20380	8485	10554	6	2368	AGPAT1	protein-coding
20381	4941	6048	6	1137	RNF5	protein-coding
20382	153	177	6	1442	AGER	protein-coding
20383	4147	5089	6	3213	PBX2	protein-coding
20384	14345	63940	6	1456	GPSM3	protein-coding
20385	3961	4855	6	6745	NOTCH4	protein-coding
20386	8584	10665	6	2148	C6orf10	protein-coding
20387	13507	56244	6	1368	BTNL2	protein-coding
20388	2598	3122	6	1280	HLA-DRA	protein-coding
20389	2603	3127	6	1171	HLA-DRB5	protein-coding
20390	2604	3128	6	1235	HLA-DRB6	pseudo
20391	2599	3123	6	1166	HLA-DRB1	protein-coding
20392	2593	3117	6	1542	HLA-DQA1	protein-coding
20393	2595	3119	6	1224	HLA-DQB1	protein-coding
20394	2594	3118	6	1152	HLA-DQA2	protein-coding
20395	2596	3120	6	1122	HLA-DQB2	protein-coding
20396	2589	3112	6	1372	HLA-DOB	protein-coding
20397	5657	6891	6	6165	TAP2	protein-coding
20398	4653	5696	6	1773	PSMB8	protein-coding
20399	39223	100507463	6	1541	TAPSAR1	miscRNA
20400	5656	6890	6	2952	TAP1	protein-coding
20401	4655	5698	6	1048	PSMB9	protein-coding
20402	NA.982	5505	6	3597	NA	NA
20403	39213	100507444	6	672	PPP1R2P1	pseudo
20404	35158	100294145	6	3690	LOC100294145	miscRNA
20405	2586	3109	6	1397	HLA-DMB	protein-coding
20406	2585	3108	6	1122	HLA-DMA	protein-coding
20407	4939	6046	6	5191	BRD2	protein-coding
20408	2588	3111	6	3485	HLA-DOA	protein-coding
20409	2590	3113	6	1157	HLA-DPA1	protein-coding
20410	2591	3115	6	1501	HLA-DPB1	protein-coding
20411	2592	3116	6	805	HLA-DPB2	pseudo
20412	1075	1302	6	6607	COL11A2	protein-coding
20413	5108	6257	6	2875	RXRB	protein-coding
20414	6432	7922	6	2454	SLC39A7	protein-coding
20415	6433	7923	6	989	HSD17B8	protein-coding
20416	25124	407002	6	110	MIR219-1	miscRNA
20417	4916	6015	6	1738	RING1	protein-coding
20418	5139	6293	6	2951	VPS52	protein-coding
20419	5077	6222	6	542	RPS18	protein-coding
20420	6969	8705	6	1686	B3GALT4	protein-coding
20421	7401	9277	6	2363	WDR46	protein-coding
20422	8416	10471	6	729	PFDN6	protein-coding
20423	4776	5863	6	3353	RGL2	protein-coding
20424	5658	6892	6	4081	TAPBP	protein-coding
20425	7402	9278	6	2729	ZBTB22	protein-coding
20426	1339	1616	6	2615	DAXX	protein-coding
20427	28374	653639	6	1639	LYPLA2P1	pseudo
20428	3184	3833	6	2706	KIFC1	protein-coding
20429	4281	5252	6	2295	PHF1	protein-coding
20430	12114	51596	6	1199	CUTA	protein-coding
20431	7073	8831	6	6010	SYNGAP1	protein-coding
20432	20406	221504	6	2712	ZBTB9	protein-coding
20433	476	578	6	2193	BAK1	protein-coding
20434	25991	449520	6	999	GGNBP1	pseudo
20435	24636	401253	6	2107	LINC00336	miscRNA
20436	3081	3710	6	9029	ITPR3	protein-coding
20437	NA.983	100507563	6	2043	NA	NA
20438	16232	84300	6	506	MNF1	protein-coding
20439	17635	117283	6	2823	IP6K3	protein-coding
20440	20405	221496	6	3108	LEMD2	protein-coding
20441	3544	4295	6	572	MLN	protein-coding
20442	39287	100507584	6	3151	LINC01016	miscRNA
20443	35197	100302123	6	80	MIR1275	miscRNA
20444	2418	2914	6	3879	GRM4	protein-coding
20445	2631	3159	6	2400	HMGA1	protein-coding
20446	20404	221491	6	1206	C6orf1	protein-coding
20447	NA.984	100507620	6	3045	NA	NA
20448	8992	11165	6	1354	NUDT3	protein-coding
20449	5067	6204	6	618	RPS10	protein-coding
20450	11540	29993	6	4234	PACSIN1	protein-coding
20451	9932	25803	6	1894	SPDEF	protein-coding
20452	14571	64771	6	4419	C6orf106	protein-coding
20453	NA.985	100131607	6	759	NA	NA
20454	5434	6631	6	1217	SNRPC	protein-coding
20455	12652	54887	6	9633	UHRF1BP1	protein-coding
20456	5648	6882	6	1533	TAF11	protein-coding
20457	9520	23294	6	6351	ANKS1A	protein-coding
20458	5714	6954	6	2135	TCP11	protein-coding
20459	20474	222663	6	5115	SCUBE3	protein-coding
20460	6280	7629	6	2653	ZNF76	protein-coding
20461	11614	50619	6	2296	DEF6	protein-coding
20462	4459	5467	6	4460	PPARD	protein-coding
20463	39326	100507672	6	648	LOC100507672	miscRNA
20464	1779	2178	6	2555	FANCE	protein-coding
20465	3872	4736	6	719	RPL10A	protein-coding
20466	5761	7005	6	2991	TEAD3	protein-coding
20467	6017	7287	6	2094	TULP1	protein-coding
20468	1877	2289	6	10628	FKBP5	protein-coding
20469	21640	285847	6	1732	LOC285847	miscRNA
20470	20403	221481	6	1169	ARMC12	protein-coding
20471	23570	389383	6	409	CLPSL2	protein-coding
20472	22255	340204	6	477	CLPSL1	protein-coding
20473	1005	1208	6	539	CLPS	protein-coding
20474	20473	222662	6	2147	LHFPL5	protein-coding
20475	5526	6732	6	4390	SRPK1	protein-coding
20476	17557	116369	6	3608	SLC26A8	protein-coding
20477	1184	1432	6	4542	MAPK14	protein-coding
20478	4577	5603	6	1888	MAPK13	protein-coding
20479	10600	27154	6	6023	BRPF3	protein-coding
20480	21641	285848	6	2599	PNPLA1	protein-coding
20481	23571	389384	6	3736	C6orf222	protein-coding
20482	12066	51513	6	1626	ETV7	protein-coding
20483	20472	222659	6	2108	PXT1	protein-coding
20484	20471	222658	6	5018	KCTD20	protein-coding
20485	9106	11329	6	3576	STK38	protein-coding
20486	5257	6428	6	3144	SRSF3	protein-coding
20487	857	1026	6	2290	CDKN1A	protein-coding
20488	14079	57699	6	3339	CPNE5	protein-coding
20489	NA.986	100127961	6	712	NA	NA
20490	12140	51645	6	1737	PPIL1	protein-coding
20491	20402	221477	6	6751	C6orf89	protein-coding
20492	NA.987	100505509	6	901	NA	NA
20493	20401	221476	6	2190	PI16	protein-coding
20494	9885	23787	6	1881	MTCH1	protein-coding
20495	20400	221472	6	3045	FGD2	protein-coding
20496	4319	5292	6	2709	PIM1	protein-coding
20497	20399	221468	6	2897	TMEM217	protein-coding
20498	13175	55633	6	3462	TBC1D22B	protein-coding
20499	7202	9025	6	5631	RNF8	protein-coding
20500	9337	23070	6	4124	CMTR1	protein-coding
20501	19374	154467	6	621	CCDC167	protein-coding
20502	38362	100505530	6	546	FLJ45825	unknown
20503	38372	100505550	6	742	LOC100505550	miscRNA
20504	20926	266727	6	8907	MDGA1	protein-coding
20505	14299	60685	6	3334	ZFAND3	protein-coding
20506	17405	114781	6	9382	BTBD9	protein-coding
20507	38379	100505567	6	652	BTBD9-AS1	miscRNA
20508	2258	2739	6	2047	GLO1	protein-coding
20509	1452	1769	6	14472	DNAH8	protein-coding
20510	30630	100128655	6	510	LOC100128655	pseudo
20511	2259	2740	6	3123	GLP1R	protein-coding
20512	13293	55776	6	1920	SAYSD1	protein-coding
20513	6920	8645	6	3783	KCNK5	protein-coding
20514	16750	89822	6	1717	KCNK17	protein-coding
20515	15978	83795	6	1681	KCNK16	protein-coding
20516	20398	221458	6	3972	KIF6	protein-coding
20517	9677	23500	6	6215	DAAM2	protein-coding
20518	38404	100505635	6	3956	LOC100505635	miscRNA
20519	3579	4337	6	4420	MOCS1	protein-coding
20520	25805	442210	6	666	TUBBP9	pseudo
20521	24638	401260	6	3122	LINC00951	miscRNA
20522	29715	732253	6	1085	TDRG1	miscRNA
20523	13921	57497	6	3144	LRFN2	protein-coding
20524	38431	100505697	6	414	LOC100505697	miscRNA
20525	20470	222643	6	3128	UNC5CL	protein-coding
20526	20469	222642	6	1044	TSPO2	protein-coding
20527	8795	10930	6	1634	APOBEC2	protein-coding
20528	20397	221443	6	1174	OARD1	protein-coding
20529	3915	4800	6	6219	NFYA	protein-coding
20530	20396	221442	6	4569	ADCY10P1	pseudo
20531	22256	340205	6	980	TREML1	protein-coding
20532	12362	54209	6	1051	TREM2	protein-coding
20533	15220	79865	6	3758	TREML2	protein-coding
20534	22257	340206	6	1137	TREML3P	pseudo
20535	21643	285852	6	2070	TREML4	protein-coding
20536	20395	221438	6	213	TREML5P	pseudo
20537	12363	54210	6	920	TREM1	protein-coding
20538	7529	9436	6	941	NCR2	protein-coding
20539	38436	100505711	6	784	LOC100505711	miscRNA
20540	NA.988	100505730	6	666	NA	NA
20541	17530	116113	6	5949	FOXP4	protein-coding
20542	3464	4188	6	1617	MDFI	protein-coding
20543	6446	7942	6	2468	TFEB	protein-coding
20544	4262	5225	6	1813	PGC	protein-coding
20545	8697	10817	6	2166	FRS3	protein-coding
20546	11520	29964	6	1646	PRICKLE4	protein-coding
20547	32861	100188893	6	854	TOMM6	protein-coding
20548	9980	25862	6	3177	USP49	protein-coding
20549	7564	9477	6	2478	MED20	protein-coding
20550	581	705	6	1990	BYSL	protein-coding
20551	737	896	6	2423	CCND3	protein-coding
20552	18211	129685	6	4323	TAF8	protein-coding
20553	28021	647024	6	6742	C6orf132	protein-coding
20554	2475	2978	6	1904	GUCA1A	protein-coding
20555	2476	2979	6	2270	GUCA1B	protein-coding
20556	12887	55173	6	2140	MRPS10	protein-coding
20557	13321	55809	6	7580	TRERF1	protein-coding
20558	9527	23304	6	8881	UBR2	protein-coding
20559	4864	5961	6	3027	PRPH2	protein-coding
20560	5669	6903	6	1651	TBCC	protein-coding
20561	24639	401261	6	2635	FLJ38717	unknown
20562	9681	23506	6	6515	GLTSCR1L	protein-coding
20563	21644	285855	6	1275	RPL7L1	protein-coding
20564	25554	441150	6	552	C6orf226	protein-coding
20565	19898	171558	6	1083	PTCRA	protein-coding
20566	8608	10695	6	1765	CNPY3	protein-coding
20567	10640	27232	6	1068	GNMT	protein-coding
20568	4233	5190	6	3498	PEX6	protein-coding
20569	4508	5528	6	2951	PPP2R5D	protein-coding
20570	3474	4201	6	868	MEA1	protein-coding
20571	17534	116138	6	1879	KLHDC3	protein-coding
20572	16731	88745	6	1159	RRP36	protein-coding
20573	NA.989	100505808	6	1431	NA	NA
20574	7854	9820	6	5596	CUL7	protein-coding
20575	11749	51069	6	1286	MRPL2	protein-coding
20576	16784	89953	6	3184	KLC4	protein-coding
20577	4704	5754	6	4249	PTK7	protein-coding
20578	5517	6722	6	4318	SRF	protein-coding
20579	9370	23113	6	7771	CUL9	protein-coding
20580	8519	10591	6	797	DNPH1	protein-coding
20581	16359	84630	6	7128	TTBK1	protein-coding
20582	8735	10864	6	2559	SLC22A7	protein-coding
20583	24640	401262	6	956	CRIP3	protein-coding
20584	9898	24149	6	8006	ZNF318	protein-coding
20585	16756	89845	6	5088	ABCC10	protein-coding
20586	14720	65989	6	1610	DLK2	protein-coding
20587	17160	93643	6	3119	TJAP1	protein-coding
20588	20394	221424	6	2121	LRRC73	protein-coding
20589	9967	25844	6	1576	YIPF3	protein-coding
20590	7610	9533	6	1439	POLR1C	protein-coding
20591	13931	57510	6	5364	XPO5	protein-coding
20592	4424	5429	6	8412	POLH	protein-coding
20593	12521	54676	6	2979	GTPBP2	protein-coding
20594	7654	9587	6	1630	MAD2L1BP	protein-coding
20595	20393	221421	6	1059	RSPH9	protein-coding
20596	12883	55168	6	1189	MRPS18A	protein-coding
20597	6131	7422	6	3662	VEGFA	protein-coding
20598	32167	100132354	6	2282	LOC100132354	miscRNA
20599	20392	221416	6	3624	C6orf223	protein-coding
20600	14638	64928	6	775	MRPL14	protein-coding
20601	13052	55362	6	3199	TMEM63B	protein-coding
20602	8961	11131	6	2728	CAPN11	protein-coding
20603	1660	2030	6	2830	SLC29A1	protein-coding
20604	NA.990	100505819	6	742	NA	NA
20605	2769	3326	6	2538	HSP90AB1	protein-coding
20606	22627	347734	6	2040	SLC35B2	protein-coding
20607	3910	4794	6	2581	NFKBIE	protein-coding
20608	25555	441151	6	4619	TMEM151B	protein-coding
20609	20141	202500	6	1683	TCTE1	protein-coding
20610	13926	57505	6	4782	AARS2	protein-coding
20611	20391	221409	6	1108	SPATS1	protein-coding
20612	820	988	6	3000	CDC5L	protein-coding
20613	NA.991	100128935	6	855	NA	NA
20614	38500	100505862	6	743	LOC100505862	miscRNA
20615	6768	8464	6	2389	SUPT3H	protein-coding
20616	28703	693171	6	97	MIR586	miscRNA
20617	710	860	6	5969	RUNX2	protein-coding
20618	12244	53405	6	6357	CLIC5	protein-coding
20619	9189	22875	6	4680	ENPP4	protein-coding
20620	14209	59084	6	2943	ENPP5	protein-coding
20621	8212	10231	6	3318	RCAN2	protein-coding
20622	11940	51302	6	2272	CYP39A1	protein-coding
20623	7568	9481	6	2959	SLC25A27	protein-coding
20624	NA.992	100131283	6	376	NA	NA
20625	20390	221400	6	8977	TDRD6	protein-coding
20626	6445	7941	6	1983	PLA2G7	protein-coding
20627	34616	100287718	6	1000	ANKRD66	protein-coding
20628	3493	4224	6	2929	MEP1A	protein-coding
20629	20389	221395	6	6022	GPR116	protein-coding
20630	20943	266977	6	3690	GPR110	protein-coding
20631	10649	27242	6	3634	TNFRSF21	protein-coding
20632	9768	23607	6	5412	CD2AP	protein-coding
20633	20468	222611	6	5126	GPR111	protein-coding
20634	20388	221393	6	3162	GPR115	protein-coding
20635	20387	221391	6	3778	OPN5	protein-coding
20636	25807	442213	6	5177	PTCHD4	protein-coding
20637	NA.993	100505931	6	1188	NA	NA
20638	NA.994	100505950	6	812	NA	NA
20639	3742	4594	6	3886	MUT	protein-coding
20640	12881	55166	6	1728	CENPQ	protein-coding
20641	23574	389396	6	2130	GLYATL3	protein-coding
20642	18417	135398	6	1696	C6orf141	protein-coding
20643	4906	6005	6	1930	RHAG	protein-coding
20644	NA.995	100505966	6	931	NA	NA
20645	5925	7180	6	1408	CRISP2	protein-coding
20646	8292	10321	6	2249	CRISP3	protein-coding
20647	4268	5232	6	1690	PGK2	protein-coding
20648	144	167	6	1888	CRISP1	protein-coding
20649	24949	403339	6	186	DEFB133	protein-coding
20650	20503	245928	6	210	DEFB114	protein-coding
20651	20502	245927	6	249	DEFB113	protein-coding
20652	20500	245913	6	518	DEFB110	protein-coding
20653	20501	245915	6	342	DEFB112	protein-coding
20654	38554	100505985	6	702	LOC100505985	miscRNA
20655	15964	83741	6	2040	TFAP2D	protein-coding
20656	5776	7021	6	5770	TFAP2B	protein-coding
20657	4339	5314	6	17407	PKHD1	protein-coding
20658	25111	406989	6	86	MIR206	miscRNA
20659	25924	442890	6	119	MIR133B	miscRNA
20660	2990	3605	6	1859	IL17A	protein-coding
20661	17284	112744	6	808	IL17F	protein-coding
20662	3453	4172	6	3111	MCM3	protein-coding
20663	NA.996	647163	6	1518	NA	NA
20664	16630	85315	6	4738	PAQR8	protein-coding
20665	17380	114327	6	7029	EFHC1	protein-coding
20666	7744	9697	6	7057	TRAM2	protein-coding
20667	24641	401264	6	2665	TRAM2-AS1	miscRNA
20668	29631	730101	6	3784	LOC730101	miscRNA
20669	11340	28978	6	1015	TMEM14A	protein-coding
20670	29641	730152	6	5697	GSTA7P	pseudo
20671	2439	2939	6	1309	GSTA2	protein-coding
20672	2438	2938	6	1259	GSTA1	protein-coding
20673	20386	221357	6	845	GSTA5	protein-coding
20674	2440	2940	6	915	GSTA3	protein-coding
20675	2441	2941	6	1341	GSTA4	protein-coding
20676	17938	125050	6	332	RN7SK	snRNA
20677	9174	22858	6	6238	ICK	protein-coding
20678	10244	26268	6	4983	FBXO9	protein-coding
20679	6816	8521	6	2765	GCM1	protein-coding
20680	14258	60481	6	2965	ELOVL5	protein-coding
20681	2248	2729	6	3717	GCLC	protein-coding
20682	24642	401265	6	5743	KLHL31	protein-coding
20683	12937	55227	6	3180	LRRC1	protein-coding
20684	16859	90523	6	1815	MLIP	protein-coding
20685	10666	27283	6	1804	TINAG	protein-coding
20686	20467	222584	6	3167	FAM83B	protein-coding
20687	2549	3062	6	1816	HCRTR2	protein-coding
20688	23575	389400	6	1911	GFRAL	protein-coding
20689	12440	54511	6	2561	HMGCLL1	protein-coding
20690	538	653	6	2172	BMP5	protein-coding
20691	15768	81578	6	4173	COL21A1	protein-coding
20692	552	667	6	22215	DST	protein-coding
20693	NA.997	100506118	6	873	NA	NA
20694	20385	221336	6	2700	BEND6	protein-coding
20695	14072	57691	6	2896	KIAA1586	protein-coding
20696	10099	26036	6	5241	ZNF451	protein-coding
20697	NA.998	100506156	6	3833	NA	NA
20698	7609	9532	6	2053	BAG2	protein-coding
20699	12179	51715	6	3153	RAB23	protein-coding
20700	38656	100506188	6	1547	LOC100506188	miscRNA
20701	4536	5558	6	2291	PRIM2	protein-coding
20702	37887	100422884	6	81	MIR548U	miscRNA
20703	23034	375513	6	770	GUSBP4	pseudo
20704	38145	100463487	6	527	MTRNR2L9	protein-coding
20705	20142	202559	6	2300	KHDRBS2	protein-coding
20706	12093	51557	6	5634	LGSN	protein-coding
20707	6370	7803	6	5082	PTP4A1	protein-coding
20708	9659	23469	6	6947	PHF3	protein-coding
20709	22534	346007	6	13807	EYS	protein-coding
20710	25815	442229	6	1605	SLC25A51P1	pseudo
20711	NA.999	100507123	6	927	NA	NA
20712	NA.1000	728052	6	534	NA	NA
20713	475	577	6	5637	BAI3	protein-coding
20714	13304	55788	6	2308	LMBRD1	protein-coding
20715	1081	1310	6	8725	COL19A1	protein-coding
20716	1070	1297	6	4010	COL9A1	protein-coding
20717	39091	100507172	6	477	LOC100507172	protein-coding
20718	13989	57579	6	6397	FAM135A	protein-coding
20719	18411	135154	6	525	C6orf57	protein-coding
20720	14297	60682	6	3333	SMAP1	protein-coding
20721	18410	135152	6	1925	B3GAT2	protein-coding
20722	15025	79627	6	1740	OGFRL1	protein-coding
20723	39167	100507367	6	587	LOC100507367	miscRNA
20724	25153	407032	6	72	MIR30C2	miscRNA
20725	25150	407029	6	71	MIR30A	miscRNA
20726	15279	79940	6	2933	LINC00472	miscRNA
20727	9283	22999	6	8815	RIMS1	protein-coding
20728	13543	56479	6	6640	KCNQ5	protein-coding
20729	39174	100507381	6	563	KCNQ5-IT1	miscRNA
20730	38007	100423005	6	67	MIR4282	miscRNA
20731	30833	100129128	6	635	KHDC1L	protein-coding
20732	15529	80759	6	1134	KHDC1	protein-coding
20733	23207	387097	6	1444	C6orf147	miscRNA
20734	22250	340168	6	612	DPPA5	protein-coding
20735	19369	154288	6	1022	KHDC3L	protein-coding
20736	25559	441161	6	679	OOEP	protein-coding
20737	13098	55510	6	2696	DDX43	protein-coding
20738	17468	115004	6	1802	MB21D1	protein-coding
20739	9946	25821	6	3119	MTO1	protein-coding
20740	NA.1001	100129409	6	445	NA	NA
20741	1573	1915	6	3512	EEF1A1	protein-coding
20742	10299	26503	6	3314	SLC17A5	protein-coding
20743	NA.1002	100506740	6	1984	NA	NA
20744	18412	135228	6	9453	CD109	protein-coding
20745	1076	1303	6	11579	COL12A1	protein-coding
20746	1109	1347	6	754	COX7A2	protein-coding
20747	13274	55754	6	4544	TMEM30A	protein-coding
20748	38940	100506804	6	3105	LOC100506804	miscRNA
20749	10593	27145	6	4622	FILIP1	protein-coding
20750	10114	26054	6	6645	SENP6	protein-coding
20751	3790	4646	6	8662	MYO6	protein-coding
20752	3000	3617	6	3268	IMPG1	protein-coding
20753	2788	3351	6	1173	HTR1B	protein-coding
20754	18400	134728	6	1157	IRAK1BP1	protein-coding
20755	12770	55023	6	11966	PHIP	protein-coding
20756	7437	9324	6	921	HMGN3	protein-coding
20757	34752	100288198	6	2993	HMGN3-AS1	miscRNA
20758	38953	100506851	6	794	LOC100506851	miscRNA
20759	19729	167691	6	4719	LCA5	protein-coding
20760	15949	83699	6	4646	SH3BGRL2	protein-coding
20761	5573	6785	6	3060	ELOVL4	protein-coding
20762	6006	7272	6	3022	TTK	protein-coding
20763	487	594	6	3712	BCKDHB	protein-coding
20764	13147	55603	6	5612	FAM46A	protein-coding
20765	NA.1003	100506867	6	871	NA	NA
20766	10071	25998	6	5775	IBTK	protein-coding
20767	5908	7162	6	3478	TPBG	protein-coding
20768	16792	90025	6	1833	UBE3D	protein-coding
20769	NA.1004	100506880	6	546	NA	NA
20770	9308	23033	6	7899	DOPEY1	protein-coding
20771	4271	5238	6	1994	PGM3	protein-coding
20772	NA.1005	100506894	6	1389	NA	NA
20773	17279	112611	6	1415	RWDD2A	protein-coding
20774	3472	4199	6	3519	ME1	protein-coding
20775	19728	167681	6	2608	PRSS35	protein-coding
20776	7917	9892	6	4729	SNAP91	protein-coding
20777	18399	134701	6	664	RIPPLY2	protein-coding
20778	11836	51167	6	2247	CYB5R4	protein-coding
20779	38980	100506908	6	754	LOC100506908	miscRNA
20780	17278	112609	6	2214	MRAP2	protein-coding
20781	9153	22832	6	5138	KIAA1009	protein-coding
20782	38989	100506926	6	570	LOC100506926	miscRNA
20783	7260	9096	6	4070	TBX18	protein-coding
20784	4003	4907	6	4057	NT5E	protein-coding
20785	13833	57231	6	3505	SNX14	protein-coding
20786	8437	10492	6	8334	SYNCRIP	protein-coding
20787	23202	387066	6	507	SNHG5	miscRNA
20788	10433	26799	6	75	SNORD50A	snoRNA
20789	28591	692088	6	71	SNORD50B	snoRNA
20790	27214	643962	6	2741	LOC643962	unknown
20791	2790	3354	6	2048	HTR1E	protein-coding
20792	900	1081	6	704	CGA	protein-coding
20793	9311	23036	6	10100	ZNF292	protein-coding
20794	23035	375519	6	2280	GJB7	protein-coding
20795	13781	57150	6	2434	SMIM8	protein-coding
20796	20204	206412	6	1304	C6orf163	protein-coding
20797	14326	63914	6	1558	C6orf164	miscRNA
20798	19370	154313	6	2215	C6orf165	protein-coding
20799	8490	10559	6	1906	SLC35A1	protein-coding
20800	13712	57038	6	1832	RARS2	protein-coding
20801	9758	23595	6	2511	ORC3	protein-coding
20802	12845	55122	6	1932	AKIRIN2	protein-coding
20803	NA.1006	55389	6	914	NA	NA
20804	15820	81833	6	1499	SPACA1	protein-coding
20805	1044	1268	6	9314	CNR1	protein-coding
20806	6991	8732	6	4463	RNGTT	protein-coding
20807	39000	100506947	6	2440	LOC100506947	other
20808	8819	10957	6	2133	PNRC1	protein-coding
20809	18416	135295	6	3599	SRSF12	protein-coding
20810	18415	135293	6	4708	PM20D2	protein-coding
20811	2122	2569	6	3161	GABRR1	protein-coding
20812	2123	2570	6	1631	GABRR2	protein-coding
20813	12041	51465	6	4342	UBE2J1	protein-coding
20814	14198	58528	6	4926	RRAGD	protein-coding
20815	9195	22881	6	5190	ANKRD6	protein-coding
20816	13831	57226	6	5598	LYRM2	protein-coding
20817	9438	23195	6	17400	MDN1	protein-coding
20818	8007	9994	6	6763	CASP8AP2	protein-coding
20819	16407	84694	6	1632	GJA10	protein-coding
20820	39023	100507024	6	756	LOC100507024	miscRNA
20821	14257	60468	6	9280	BACH2	protein-coding
20822	5651	6885	6	2993	MAP3K7	protein-coding
20823	1675	2045	6	6644	EPHA7	protein-coding
20824	27083	643432	6	4798	TSG1	miscRNA
20825	15083	79694	6	4574	MANEA	protein-coding
20826	8603	10690	6	12798	FUT9	protein-coding
20827	9584	23376	6	4206	UFL1	protein-coding
20828	7548	9457	6	2135	FHL5	protein-coding
20829	15731	81491	6	2198	GPR63	protein-coding
20830	11378	29078	6	2411	NDUFAF4	protein-coding
20831	17415	114792	6	3807	KLHL32	protein-coding
20832	20620	253714	6	8643	MMS22L	protein-coding
20833	35235	100302164	6	91	MIR2113	miscRNA
20834	4448	5454	6	4087	POU3F2	protein-coding
20835	10220	26235	6	2777	FBXL4	protein-coding
20836	16336	84553	6	9760	FAXC	protein-coding
20837	12215	51805	6	1265	COQ3	protein-coding
20838	10045	25957	6	3222	PNISR	protein-coding
20839	NA.1007	100506090	6	1751	NA	NA
20840	16607	85015	6	6388	USP45	protein-coding
20841	734	892	6	2307	CCNC	protein-coding
20842	14225	59336	6	3204	PRDM13	protein-coding
20843	16327	84539	6	2383	MCHR2	protein-coding
20844	28905	728012	6	533	MCHR2-AS1	miscRNA
20845	5308	6492	6	3995	SIM1	protein-coding
20846	8832	10973	6	10492	ASCC3	protein-coding
20847	2402	2898	6	4811	GRIK2	protein-coding
20848	13947	57531	6	4576	HACE1	protein-coding
20849	23579	389421	6	5504	LIN28B	protein-coding
20850	8977	11149	6	5583	BVES	protein-coding
20851	19372	154442	6	1707	BVES-AS1	miscRNA
20852	14433	64208	6	1911	POPDC3	protein-coding
20853	4529	5550	6	2943	PREP	protein-coding
20854	NA.1008	100506148	6	493	NA	NA
20855	525	639	6	5320	PRDM1	protein-coding
20856	7561	9474	6	3244	ATG5	protein-coding
